call_failure,complains,subs_len,charge_amount,seconds_of_use,freq_of_use,freq_of_sms,distinct_call_nums,tariff_plan,status,age,ageGroup,customer_value,Churn
9,0,44,2,2778,66,19,39,1,1,33,3,213.48,0
17,0,44,3,4160,90,49,34,1,1,30,2,366,0
10,0,44,2,2745,47,302,24,1,1,38,3,824.8,0
19,0,43,4,9500,129,161,49,1,1,33,3,1029.16,0
13,0,44,2,14158,177,17,50,1,1,30,2,641.4,0
13,0,44,3,4900,91,19,31,1,1,41,3,275.64,0
12,0,44,2,6303,103,24,18,1,1,39,3,352.24,0
15,1,44,0,2623,62,25,23,1,2,35,3,207.4,0
31,0,44,5,15525,233,71,38,1,1,40,3,914.32,0
10,0,44,3,3480,35,500,14,1,1,30,2,1337.875,0
15,0,43,2,15870,190,167,36,1,1,44,3,1474.2,0
9,0,43,3,6885,94,203,32,1,1,30,2,1091.16,0
6,0,43,0,1260,22,17,17,1,2,34,3,134.19,0
8,0,44,0,1095,22,30,14,1,2,40,3,164.68,0
6,0,43,0,385,8,17,6,1,2,44,3,94.185,1
9,0,43,2,7893,135,401,49,1,1,36,3,1925.12,0
13,0,43,3,11850,162,28,53,1,1,38,3,370.3,0
14,0,43,3,7103,83,125,43,1,1,32,3,885.87,0
29,1,39,0,1340,55,33,23,1,2,36,3,187.8,1
27,0,42,10,10820,101,18,48,1,1,44,3,190.815,0
19,0,42,3,6203,106,43,30,1,1,41,3,424.36,0
7,0,40,2,3225,30,17,20,1,1,43,3,198.2,0
15,1,41,0,3375,49,26,22,1,2,43,3,240.96,1
15,1,42,0,2653,52,51,37,1,2,40,3,195.125,1
6,0,42,0,518,10,17,8,1,2,38,3,89.12,1
7,0,42,2,2053,33,17,12,1,1,32,3,94.65,0
9,0,39,3,7170,105,31,28,1,1,39,3,155.625,0
6,1,42,0,1013,15,26,10,1,2,42,3,90.7,1
6,0,42,3,723,12,21,8,1,1,39,3,42.525,0
31,0,37,5,16460,246,17,86,1,1,44,3,828.27,0
12,0,40,5,7350,124,288,39,2,1,40,3,1450.96,0
8,0,42,2,4103,90,19,34,1,1,44,3,243.72,0
9,1,41,0,2050,52,55,26,1,2,38,3,190.05,0
12,0,42,2,3165,61,192,29,1,1,41,3,1009.17,0
10,0,33,3,1700,44,210,17,2,1,35,3,909.76,0
10,0,32,2,1953,47,47,74,1,1,41,3,100.5,0
17,0,33,0,1085,33,27,13,1,2,32,3,152.72,0
6,0,32,0,1210,18,38,9,1,2,36,3,125.7,0
16,0,31,2,1610,40,36,19,1,1,34,3,236.25,0
8,0,31,2,3610,69,25,29,1,1,37,3,247.16,0
8,0,24,2,2080,34,45,20,1,1,35,3,264.56,0
22,0,23,3,6778,149,102,48,2,1,42,3,770.715,0
18,0,21,2,9318,179,90,46,1,1,30,2,277.455,0
14,0,22,5,3238,53,48,25,2,1,41,3,323.64,0
8,0,15,3,4775,48,232,16,1,1,42,3,1120.92,0
9,1,15,3,1873,27,17,13,1,1,30,2,144,1
12,0,36,1,4595,75,7,15,1,1,34,3,214.8,0
5,0,37,0,305,6,7,2,1,2,37,3,40.44,0
14,0,35,1,2678,64,356,22,1,1,40,3,1533.68,0
14,0,36,1,4423,70,7,33,1,1,34,3,233.685,0
7,0,36,1,2618,62,7,31,1,1,41,3,152.1,0
15,0,36,1,4000,86,29,26,1,1,37,3,279.44,0
8,0,36,1,2585,43,282,16,1,1,41,3,1233.12,0
17,0,35,2,9340,125,141,41,1,1,43,3,942.6,0
11,0,36,1,13998,173,7,42,1,1,31,3,594.84,0
11,0,36,1,4740,87,7,23,1,1,36,3,221.08,0
10,0,36,1,6143,99,7,10,1,1,38,3,277.68,0
13,0,36,0,2463,58,7,15,1,2,34,3,128.84,0
29,0,36,3,15365,229,51,30,1,1,40,3,827.76,0
8,0,36,1,3320,31,480,6,1,1,43,3,2054.04,0
13,0,35,1,15710,186,147,28,1,1,34,3,1376.82,0
7,0,35,1,6725,90,183,24,1,1,44,3,1004.6,0
5,0,35,0,1100,18,7,9,1,2,43,3,81.81,0
6,0,36,0,935,18,10,6,1,2,41,3,78.12,0
5,0,35,0,305,6,7,2,1,2,36,3,45.495,1
7,0,35,1,7733,131,381,41,1,1,44,3,1838.56,0
11,0,35,1,11690,158,8,45,1,1,34,3,316.2,0
12,0,35,1,6943,79,105,35,1,1,30,2,788.49,0
27,1,31,0,1180,51,13,15,1,2,32,3,101.24,1
25,0,34,8,10660,97,7,40,1,1,36,3,171.855,0
17,0,34,1,6043,102,23,22,1,1,36,3,380.025,0
5,0,32,1,3065,26,7,12,1,1,34,3,151.64,0
13,1,33,0,3215,45,7,14,1,2,34,3,158.4,1
13,1,34,0,2493,48,31,29,1,2,36,3,225.64,1
5,0,34,0,305,6,7,2,1,2,44,3,40.44,1
5,0,34,1,1893,29,7,4,1,1,34,3,65.55,0
7,0,31,1,7010,101,11,20,1,1,38,3,123.165,0
5,0,34,0,305,6,7,2,1,2,31,3,25.275,1
5,0,34,1,305,6,7,2,1,1,36,3,15.165,0
29,0,29,3,16300,242,7,78,1,1,36,3,775.89,0
10,0,32,3,7190,120,268,31,2,1,30,2,1364.4,0
6,0,34,1,3943,86,7,26,1,1,39,3,189.16,0
7,0,33,0,1890,48,35,18,1,2,39,3,217.52,0
10,0,34,1,3005,57,172,21,1,1,30,2,911.79,0
8,0,25,1,1540,40,190,9,2,1,35,3,823.2,0
8,0,24,1,1793,43,27,66,1,1,37,3,113.4,0
15,0,25,0,925,29,7,5,1,2,42,3,66.16,0
5,0,24,0,305,6,18,2,1,2,32,3,52.775,0
14,0,23,1,1450,36,16,11,1,1,31,3,138.87,0
6,0,23,1,3450,65,7,21,1,1,34,3,168.6,0
6,0,16,1,1920,30,25,12,1,1,36,3,200.25,0
20,0,15,1,6618,145,82,40,2,1,36,3,673.335,0
16,0,13,1,9158,175,70,38,1,1,32,3,244.995,0
12,0,14,3,3078,49,28,17,1,1,32,3,237.08,0
6,0,7,1,4615,44,212,8,1,1,31,3,1034.36,0
7,1,7,1,1713,23,7,5,1,1,37,3,97.44,1
18,0,46,2,4935,87,27,25,1,1,41,3,308.88,0
10,0,47,0,883,21,29,12,1,2,40,3,152.16,0
20,0,45,2,3018,76,381,32,1,1,38,3,1647.76,0
20,0,46,2,4763,82,23,43,1,1,38,3,392.975,0
13,0,46,2,2958,74,24,41,1,1,41,3,244.44,0
21,0,46,3,4340,98,54,36,1,1,39,3,393.52,0
14,0,46,2,2925,55,307,26,1,1,39,3,842,0
23,0,45,4,9680,137,166,51,1,1,40,3,1056.68,0
17,0,46,2,14338,185,22,52,1,1,34,3,668.92,0
17,0,46,3,5080,99,24,33,1,1,35,3,189.475,0
16,0,46,2,6483,111,29,20,1,1,37,3,379.76,0
19,0,46,0,2803,70,30,25,1,2,44,3,146.825,0
35,0,46,5,15705,241,76,40,1,1,32,3,941.84,0
14,0,46,3,3660,43,505,16,1,1,40,3,1355.075,0
19,0,45,2,16050,198,172,38,1,1,34,3,1505.16,0
13,0,45,3,7065,102,208,34,1,1,35,3,699.175,0
10,0,45,0,1440,30,22,19,1,2,34,3,146.8,0
12,0,46,0,1275,30,35,16,1,2,44,3,192.2,0
10,0,45,0,565,16,22,8,1,2,30,2,111.24,1
13,0,45,2,8073,143,406,51,1,1,41,3,1952.64,0
17,0,45,3,12030,170,33,55,1,1,32,3,387.5,0
18,0,45,3,7283,91,130,45,1,1,32,3,916.83,0
33,1,41,0,1520,63,38,25,1,2,41,3,215.32,1
31,0,44,10,11000,109,23,50,1,1,39,3,201.135,0
23,0,44,3,6383,114,48,32,1,1,36,3,451.88,0
11,0,42,2,3405,38,22,22,1,1,38,3,141.075,0
19,1,43,0,3555,57,31,24,1,2,41,3,268.48,1
19,1,44,0,2833,60,56,39,1,2,30,2,212.325,1
10,0,44,0,698,18,22,10,1,2,37,3,116.64,1
11,0,44,2,2233,41,22,14,1,1,39,3,111.85,0
13,0,41,3,7350,113,36,30,1,1,33,3,165.945,0
10,1,44,0,1193,23,31,12,1,2,37,3,107.9,1
10,0,44,3,903,20,26,10,1,1,30,2,52.845,0
35,0,39,5,16640,254,22,88,2,1,31,3,859.23,0
16,1,42,5,7530,132,293,41,2,1,40,3,1478.48,0
12,0,44,2,4283,98,24,36,1,1,42,3,271.24,0
13,0,43,0,2230,60,60,28,1,2,30,2,207.25,0
16,0,44,2,3345,69,197,31,1,1,40,3,1040.13,0
14,0,35,3,1880,52,215,19,2,1,32,3,937.28,0
14,0,34,2,2133,55,52,76,1,1,31,3,110.82,0
21,0,35,0,1265,41,32,15,1,2,44,3,180.24,0
10,0,34,0,1390,26,43,11,1,2,32,3,142.9,0
20,0,33,2,1790,48,41,21,1,1,30,2,267.21,0
12,0,33,2,3790,77,30,31,1,1,32,3,171.675,0
12,0,26,2,2260,42,50,22,1,1,37,3,292.08,0
26,0,25,3,6958,157,107,50,2,1,30,2,801.675,0
22,0,23,2,9498,187,95,48,1,1,30,2,287.775,0
18,0,24,5,3418,61,53,27,2,1,32,3,219.475,0
12,0,17,3,4955,56,237,18,1,1,30,2,1148.44,0
13,0,17,3,2053,35,22,15,1,1,36,3,171.52,1
8,0,34,1,4415,67,7,13,1,1,41,3,207.28,0
5,0,35,0,305,6,7,2,1,2,42,3,45.495,0
10,0,33,1,2498,56,351,20,1,1,31,3,1506.16,0
10,0,34,1,4243,62,7,31,1,1,40,3,225.225,0
5,0,34,1,2438,54,7,29,1,1,41,3,175.56,0
11,0,34,1,3820,78,24,24,1,1,41,3,251.92,0
5,0,34,1,2405,35,277,14,1,1,32,3,1205.6,0
13,0,33,2,9160,117,136,39,1,1,43,3,915.08,0
7,0,34,1,13818,165,7,40,1,1,38,3,587.32,0
7,0,34,1,4560,79,7,21,1,1,38,3,213.56,0
6,0,34,1,5963,91,7,8,1,1,32,3,270.16,0
9,0,34,0,2283,50,7,13,1,2,30,2,121.32,0
25,0,34,3,15185,221,46,28,1,1,34,3,800.24,0
5,0,34,1,3140,23,475,4,1,1,44,3,2026.52,0
9,0,33,1,15530,178,142,26,1,1,37,3,1345.86,0
5,0,33,1,6545,82,178,22,1,1,37,3,977.08,0
5,0,33,0,920,10,7,7,1,2,34,3,73.35,0
5,0,34,0,755,10,7,4,1,2,41,3,58.6,0
5,0,33,0,305,6,7,2,1,2,42,3,45.495,1
5,0,33,1,7553,123,376,39,1,1,44,3,2037.42,0
7,0,33,1,11510,150,7,43,1,1,38,3,309,0
8,0,33,1,6763,71,100,33,1,1,43,3,757.53,0
23,0,29,0,1000,43,8,13,1,2,35,3,82.935,1
21,0,32,8,10480,89,7,38,1,1,33,3,169.035,0
13,0,32,1,5863,94,18,20,1,1,32,3,349.065,1
5,0,30,1,2885,18,7,10,1,1,36,3,144.12,0
9,0,31,0,3035,37,7,12,1,2,38,3,150.88,1
9,1,32,0,2313,40,26,27,1,2,41,3,198.12,1
5,0,32,0,305,6,7,2,1,2,30,2,40.44,1
5,0,32,1,305,6,7,2,1,1,39,3,40.44,0
5,0,29,1,6830,93,7,18,1,1,37,3,114.345,0
5,0,32,0,305,6,7,2,1,2,30,2,25.275,1
5,0,32,1,305,6,7,2,1,1,40,3,15.165,1
25,0,27,3,16120,234,7,76,1,1,33,3,767.43,0
6,0,30,3,7010,112,263,29,2,1,30,2,1503.99,0
5,0,32,1,3763,78,7,24,1,1,39,3,204.345,0
5,0,31,0,1710,40,30,16,1,2,35,3,190,0
6,0,32,1,2825,49,167,19,1,1,34,3,880.83,0
5,0,23,1,1360,32,185,7,2,1,40,3,895.14,0
5,0,22,1,1613,35,22,64,1,1,32,3,96.2,0
11,0,23,0,745,21,7,3,1,2,44,3,65.97,0
5,0,22,0,305,6,13,2,1,2,42,3,40.275,0
10,0,21,1,1270,28,11,9,1,1,36,3,107.91,0
5,0,21,1,3270,57,7,19,1,1,35,3,161.08,0
5,0,14,1,1740,22,20,10,1,1,44,3,169.29,0
16,0,13,1,6438,137,77,38,2,1,44,3,642.375,0
12,0,11,1,8978,167,65,36,1,1,34,3,391.125,0
8,0,12,3,2898,41,23,15,1,1,31,3,209.56,0
5,0,5,1,4435,36,207,6,1,1,43,3,1006.84,0
5,1,5,0,1533,15,7,3,1,1,37,3,89.92,1
15,0,43,1,4855,85,23,24,1,1,41,3,289.6,0
7,0,44,0,803,19,25,11,1,2,40,3,132.88,0
17,0,42,1,2938,74,377,31,1,1,40,3,1628.48,0
17,0,43,1,4683,80,19,42,1,1,32,3,366.465,0
10,0,43,1,2878,72,20,40,1,1,32,3,222.75,0
18,0,43,2,4260,96,50,35,1,1,30,2,374.24,0
11,0,43,1,2845,53,303,25,1,1,38,3,1327.92,0
20,0,42,3,9600,135,162,50,1,1,42,3,1037.4,0
14,0,43,1,14258,183,18,51,1,1,39,3,649.64,0
14,0,43,2,5000,97,20,32,1,1,40,3,283.88,0
13,0,43,1,6403,109,25,19,1,1,33,3,360.48,0
16,1,43,0,2723,68,26,24,1,2,43,3,215.64,0
32,0,43,4,15625,239,72,39,1,1,35,3,922.56,0
11,0,43,2,3580,41,501,15,1,1,37,3,2148.84,0
16,0,42,1,15970,196,168,37,1,1,34,3,1483.47,0
10,0,42,2,6985,100,204,33,1,1,35,3,1099.4,0
7,0,42,0,1360,28,18,18,1,2,44,3,143.46,0
9,0,43,0,1195,28,31,15,1,2,42,3,172.92,0
7,0,42,0,485,14,18,7,1,2,32,3,103.455,1
10,0,42,1,7993,141,402,50,1,1,34,3,1933.36,0
14,0,42,2,11950,168,29,54,1,1,34,3,375.45,0
15,0,42,2,7203,89,126,44,1,1,30,2,895.14,0
30,0,38,0,1440,61,34,24,1,2,34,3,196.04,1
28,0,41,9,10920,107,19,49,2,1,36,3,193.905,0
20,0,41,2,6303,112,44,31,1,1,44,3,486.675,0
8,0,39,1,3325,36,18,21,1,1,43,3,206.44,0
16,1,40,0,3475,55,27,23,1,2,44,3,249.2,1
16,1,41,0,2753,58,52,38,1,2,44,3,200.275,1
7,1,41,0,618,16,18,9,1,2,39,3,97.36,1
8,0,41,1,2153,39,18,13,1,1,42,3,99.8,0
10,0,38,2,7270,111,32,29,1,1,37,3,158.715,0
7,0,41,0,1113,21,27,11,1,2,35,3,95.85,1
7,0,41,2,823,18,22,9,1,1,42,3,45.615,0
32,1,36,4,16560,252,18,87,2,1,42,3,837.54,0
13,0,39,4,7450,130,289,40,2,1,40,3,1459.2,0
9,0,41,1,4203,96,20,35,1,1,33,3,251.96,0
10,0,40,0,2150,58,56,27,1,2,42,3,312.32,0
13,0,41,1,3265,67,193,30,1,1,38,3,1018.44,0
11,0,32,2,1800,50,211,18,2,1,39,3,918,0
11,0,31,1,2053,53,48,75,1,1,36,3,103.59,0
18,0,32,0,1185,39,28,14,1,2,36,3,160.96,0
7,0,31,0,1310,24,39,10,1,2,33,3,130.85,0
17,0,30,1,1710,46,37,20,1,1,43,3,245.52,0
9,0,30,1,3710,75,26,30,1,1,38,3,255.4,0
9,0,23,1,2180,40,46,21,1,1,41,3,272.8,0
23,0,22,2,6878,155,103,49,2,1,34,3,779.985,0
19,0,20,1,9418,185,91,47,1,1,34,3,280.545,0
15,0,21,4,3338,59,49,26,1,1,43,3,331.88,0
9,0,14,2,4875,54,233,17,1,1,34,3,1129.16,0
10,0,14,2,1973,33,18,14,1,1,37,3,152.24,1
11,0,37,1,4495,69,7,14,1,1,33,3,210.56,0
5,0,38,0,305,6,7,2,1,2,44,3,40.44,0
13,0,36,1,2578,58,355,21,1,1,36,3,1525.44,0
13,0,37,1,4323,64,7,32,1,1,34,3,279.785,0
6,0,37,1,2518,56,7,30,1,1,43,3,147.33,0
14,0,37,2,3900,80,28,25,1,1,41,3,271.2,0
7,0,37,1,2485,37,281,15,1,1,42,3,1224.88,0
16,0,36,3,9240,119,140,40,1,1,34,3,934.36,0
10,0,37,1,13898,167,7,41,1,1,37,3,590.6,0
10,0,37,2,4640,81,7,22,1,1,33,3,216.84,0
9,0,37,1,6043,93,7,9,1,1,35,3,273.44,0
12,0,37,0,2363,52,7,14,1,2,40,3,124.6,0
28,0,37,4,15265,223,50,29,2,1,40,3,819.52,0
7,0,37,2,3220,25,479,5,1,1,37,3,2045.8,0
12,0,36,1,15610,180,146,27,1,1,37,3,1367.55,0
6,0,36,2,6625,84,182,23,1,1,31,3,996.36,0
5,0,36,0,1000,12,7,8,1,2,36,3,77.04,0
5,0,37,0,835,12,9,5,1,2,34,3,69.88,0
5,0,36,0,305,6,7,2,1,2,34,3,45.495,1
6,0,36,1,7633,125,380,40,1,1,43,3,1830.32,0
10,0,36,2,11590,152,7,44,1,1,31,3,311.05,0
11,0,36,2,6843,73,104,34,1,1,42,3,779.22,0
26,1,32,0,1080,45,12,14,1,2,41,3,93,1
24,0,35,9,10560,91,7,39,1,1,30,2,170.265,0
16,0,35,2,5943,96,22,21,1,1,37,3,370.755,1
5,0,33,1,2965,20,7,11,1,1,34,3,147.4,0
12,1,34,0,3115,39,7,13,1,2,33,3,154.16,1
12,0,35,0,2393,42,30,28,1,2,31,3,135.875,1
5,1,35,0,305,6,7,2,1,2,42,3,40.44,1
5,0,35,1,1793,23,7,3,1,1,32,3,62.9,0
6,0,32,2,6910,95,10,19,1,1,31,3,120.075,0
5,0,35,0,305,6,7,2,1,2,32,3,25.275,1
5,0,35,1,305,6,7,2,1,1,32,3,15.165,0
28,0,30,4,16200,236,7,77,2,1,41,3,771.12,0
9,0,33,4,7090,114,267,30,2,1,43,3,1356.16,0
5,0,35,1,3843,80,7,25,1,1,40,3,184.92,0
6,0,34,0,1790,42,34,17,1,2,38,3,209.28,0
9,0,35,1,2905,51,171,20,1,1,37,3,902.52,0
7,0,26,2,1440,34,189,8,2,1,34,3,814.96,0
7,0,25,1,1693,37,26,65,1,1,30,2,64.95,0
14,0,26,0,825,23,7,4,1,2,32,3,61.92,0
5,0,25,0,305,6,17,2,1,2,35,3,50.275,0
13,0,24,1,1350,30,15,10,1,1,30,2,129.6,0
5,0,24,1,3350,59,7,20,1,1,30,2,164.36,0
5,0,17,1,1820,24,24,11,1,1,32,3,169.76,0
19,0,16,2,6518,139,81,39,2,1,30,2,664.065,0
15,0,14,1,9058,169,69,37,1,1,31,3,241.905,0
11,0,15,4,2978,43,27,16,1,1,41,3,228.84,0
5,0,8,2,4515,38,211,7,1,1,30,2,1026.12,0
6,1,8,2,1613,17,7,4,1,1,39,3,93.2,1
17,0,40,3,5275,87,33,34,1,1,40,3,346.48,0
9,0,41,0,1223,21,35,21,1,2,42,3,189.76,0
19,0,39,3,3358,76,387,41,1,1,43,3,1685.36,0
19,0,40,3,5103,82,29,52,1,1,42,3,444.675,0
12,0,40,3,3298,74,30,50,1,1,32,3,286.74,0
20,0,40,4,4680,98,60,45,1,1,30,2,431.12,0
13,0,40,3,3265,55,313,35,1,1,43,3,865.5,0
22,1,39,5,10020,137,172,60,1,1,32,3,1094.28,0
16,0,40,3,14678,185,28,61,1,1,42,3,706.52,0
16,0,40,4,5420,99,30,42,1,1,30,2,340.76,0
15,0,40,3,6823,111,35,29,1,1,41,3,417.36,0
18,0,40,0,3143,70,36,34,1,2,32,3,272.52,0
34,1,40,6,16045,241,82,49,2,1,42,3,979.44,0
13,0,40,4,4000,43,511,25,1,1,44,3,1378.575,0
18,0,39,3,16390,198,178,47,1,1,31,3,1547.46,0
12,0,39,4,7405,102,214,43,1,1,31,3,1156.28,0
9,0,39,0,1780,30,28,28,1,2,41,3,207.45,0
11,0,40,0,1615,30,41,25,1,2,43,3,229.8,0
9,1,39,0,905,16,28,17,1,2,33,3,167.445,1
12,0,39,3,8413,143,412,60,1,1,31,3,1990.24,0
16,0,39,4,12370,170,39,64,1,1,36,3,411,0
17,0,39,4,7623,91,136,54,2,1,35,3,959.13,0
32,1,35,0,1860,63,44,34,1,2,34,3,252.92,1
30,0,38,1,11340,109,29,59,1,1,40,3,215.235,0
22,0,38,4,6723,114,54,41,1,1,35,3,489.48,0
10,0,36,3,3745,38,28,31,1,1,44,3,263.32,0
18,1,37,0,3895,57,37,33,1,2,40,3,306.08,1
18,0,38,0,3173,60,62,48,1,2,39,3,235.825,1
9,0,38,0,1038,18,28,19,1,2,38,3,154.24,1
10,0,38,3,2573,41,28,23,1,1,43,3,135.35,0
12,0,35,4,7690,113,42,39,1,1,40,3,180.045,0
9,0,38,0,1533,23,37,21,1,2,42,3,131.4,1
9,0,38,4,1243,20,32,19,1,1,37,3,66.945,0
34,0,33,6,16980,254,28,97,2,1,43,3,901.53,0
15,0,36,6,7870,132,299,50,2,1,38,3,1516.08,0
11,0,38,3,4623,98,30,45,1,1,51,4,308.84,0
12,1,37,0,2570,60,66,37,1,2,53,4,230.75,1
15,0,38,3,3685,69,203,40,1,1,48,4,1082.43,0
13,0,29,4,2220,52,221,28,2,1,59,4,974.88,0
13,0,28,3,2473,55,58,85,1,1,48,4,124.92,0
20,0,29,0,1605,41,38,24,1,2,59,4,217.84,0
9,0,28,0,1730,26,49,20,1,2,47,4,166.4,0
19,0,27,3,2130,48,47,30,1,1,49,4,309.51,0
11,0,27,3,4130,77,36,40,1,1,45,3,312.28,0
11,0,20,3,2600,42,56,31,1,1,55,4,329.68,0
25,0,19,4,7298,157,113,59,2,1,59,4,843.975,0
21,0,17,3,9838,187,101,57,1,1,58,4,301.875,0
17,0,18,6,3758,61,59,36,2,1,53,4,388.76,0
11,0,11,4,5295,56,243,27,2,1,50,4,1186.04,0
12,1,11,4,2393,35,28,24,1,1,58,4,209.12,1
9,0,40,0,4075,67,7,4,1,1,47,4,193.68,0
5,0,41,0,305,6,7,2,1,2,51,4,40.44,0
11,0,39,0,2158,56,345,11,1,1,52,4,1468.56,0
11,0,40,0,3903,62,7,22,1,1,57,4,256.575,0
5,0,40,0,2098,54,7,20,1,1,58,4,128.34,0
12,0,40,0,3480,78,18,15,1,1,54,4,214.32,0
5,0,40,0,2065,35,271,5,1,1,45,3,1168,0
14,0,39,1,8820,117,130,30,1,1,53,4,877.48,0
8,0,40,0,13478,165,7,31,1,1,54,4,573.72,0
8,0,40,0,4220,79,7,12,1,1,45,3,199.96,0
7,0,40,1,5623,91,7,17,1,1,47,4,256.56,0
10,0,40,0,1943,50,7,4,1,2,49,4,107.72,0
26,0,40,2,14845,221,40,19,1,1,59,4,762.64,0
5,0,40,1,2800,23,469,9,1,1,49,4,1988.92,0
10,0,39,0,15190,178,136,17,1,1,56,4,1303.56,0
5,0,39,0,6205,82,172,13,1,1,46,4,939.48,0
5,0,39,0,580,10,7,2,1,2,59,4,58.05,0
5,0,40,0,415,10,7,2,1,2,55,4,45,0
5,0,39,0,305,6,7,2,1,2,57,4,45.495,1
5,0,39,0,7213,123,370,30,1,1,56,4,1773.44,0
8,0,39,0,11170,150,7,34,1,1,46,4,300.5,0
9,0,39,0,6423,71,94,24,1,1,56,4,715.23,0
24,0,35,0,660,43,7,4,1,2,48,4,56.12,1
22,0,38,7,10140,89,7,29,1,1,51,4,163.935,0
14,0,38,0,5523,94,12,11,1,1,48,4,306.765,1
5,0,36,1,2545,18,7,6,1,1,49,4,130.52,0
10,0,37,0,2695,37,7,3,1,2,57,4,137.28,1
10,0,38,0,1973,40,20,18,1,2,48,4,160.52,1
5,1,38,0,305,6,7,2,1,2,49,4,40.44,1
5,0,38,1,1373,21,7,2,1,1,54,4,52.35,0
5,0,35,0,6490,93,7,9,1,1,53,4,109.245,0
5,0,38,0,305,6,7,2,1,2,46,4,25.275,1
5,0,38,0,305,6,7,2,1,1,54,4,15.165,0
26,0,33,2,15780,234,7,67,1,1,46,4,752.13,0
7,0,36,2,6670,112,257,20,2,1,59,4,1299.28,0
5,0,38,0,3423,78,7,15,1,1,46,4,168.04,0
5,0,37,0,1370,40,24,7,1,2,49,4,152.4,0
7,0,38,0,2485,49,161,10,1,1,54,4,838.53,0
5,0,29,1,1020,32,179,2,2,1,46,4,758.08,0
5,0,28,0,1273,35,16,55,1,1,48,4,72.7,0
12,0,29,0,405,21,7,2,1,2,57,4,45.04,0
5,0,28,0,305,6,7,2,1,2,49,4,25.275,0
11,0,27,1,930,28,7,2,1,1,55,4,74.61,0
5,0,27,0,2930,57,7,10,1,1,46,4,147.48,0
5,0,20,1,1400,22,14,2,1,1,52,4,126.99,0
17,0,19,0,6098,137,71,29,2,1,58,4,600.075,0
13,0,17,0,8638,167,59,27,1,1,55,4,220.575,0
9,0,18,2,2558,41,17,6,1,1,55,4,171.96,0
5,0,11,1,4095,36,201,25,1,1,59,4,969.24,0
5,1,11,1,1193,15,7,2,1,1,58,4,76.32,1
13,0,41,2,4790,83,44,23,1,1,50,4,370.92,0
5,0,42,0,738,17,46,10,1,2,51,4,214.2,0
15,0,40,2,2873,72,398,30,1,1,45,3,1709.8,0
15,0,41,2,4618,78,40,41,1,1,52,4,478.28,0
8,0,41,2,2813,70,41,39,1,1,50,4,314.235,0
16,0,41,3,4195,94,71,34,1,1,47,4,455.56,0
9,0,41,2,2780,51,324,24,1,1,47,4,880.775,0
18,0,40,4,9535,133,183,49,1,1,45,3,1118.72,0
12,0,41,2,14193,181,39,50,1,1,53,4,730.96,0
12,0,41,3,4935,95,41,31,1,1,54,4,228.25,0
11,0,41,2,6338,107,46,18,1,1,55,4,441.8,0
14,1,41,0,2658,66,47,23,1,2,46,4,185.6,0
30,0,41,5,15560,237,93,38,1,1,46,4,1003.88,0
9,0,41,3,3515,39,522,14,1,1,46,4,1393.85,0
14,0,40,2,15905,194,189,36,1,1,51,4,1399.96,0
8,0,40,3,6920,98,225,32,1,1,58,4,737.95,0
5,0,40,0,1295,26,39,17,1,2,47,4,208.84,0
7,0,41,0,1130,26,52,14,1,2,59,4,254.24,0
5,0,40,0,420,12,39,6,1,2,58,4,173.28,1
8,0,40,2,7928,139,423,49,1,1,56,4,2014.68,0
12,0,40,3,11885,166,50,53,1,1,50,4,426.275,0
13,0,40,3,7138,87,147,43,1,1,54,4,877,0
28,1,36,0,1375,59,55,23,1,2,49,4,277.36,1
26,0,39,10,10855,105,40,48,2,1,51,4,224.4,0
18,0,39,3,6238,110,65,30,1,1,56,4,513.92,0
6,0,37,2,3260,34,39,20,1,1,51,4,179.85,0
14,0,38,0,3410,53,48,22,1,2,56,4,330.52,1
14,1,39,0,2688,56,73,37,1,2,56,4,251.1,1
5,0,39,0,553,14,39,8,1,2,50,4,178.68,1
6,0,39,2,2088,37,39,12,1,1,57,4,150.625,0
8,0,36,3,7205,109,53,28,1,1,45,3,189.21,0
5,0,39,0,1048,19,48,10,1,2,46,4,146.675,1
5,0,39,3,758,16,43,8,1,1,55,4,76.11,0
30,0,34,5,16495,250,39,86,2,1,53,4,929.025,0
11,0,37,5,7385,128,310,39,2,1,54,4,1540.52,0
7,0,39,2,4138,94,41,34,1,1,54,4,333.28,0
8,0,38,0,2085,56,77,26,1,2,50,4,246.025,0
11,0,39,2,3200,65,214,29,1,1,58,4,986.6,0
9,0,30,3,1735,48,232,17,2,1,55,4,999.32,0
9,0,29,2,1988,51,69,74,1,1,50,4,134.085,0
16,0,30,0,1120,37,49,13,1,2,58,4,242.28,0
5,0,29,0,1245,22,60,9,1,2,45,3,181.675,0
15,0,28,2,1645,44,58,19,1,1,57,4,337.005,0
7,0,28,2,3645,73,47,29,1,1,59,4,210.45,0
7,0,21,2,2115,38,67,20,1,1,53,4,354.12,0
21,0,20,3,6813,153,124,48,2,1,51,4,871.47,0
17,0,18,2,9353,183,112,46,1,1,50,4,311.04,0
13,0,19,5,3273,57,70,25,1,1,57,4,258.25,0
7,0,12,3,4810,52,254,16,1,1,49,4,1210.48,0
8,1,12,3,1908,31,39,13,1,1,52,4,233.56,1
13,0,39,0,4560,71,7,15,1,1,47,4,239.895,0
5,0,40,0,305,6,7,2,1,2,52,4,45.495,0
15,0,38,0,2643,60,334,22,1,1,57,4,1624.635,0
